timestamp,trip_id,route_id,lat,lon,bearing,speed_kmh,delay_sec,delay_min,on_time
2026-09-08T01:19:38+10:00,2642866,2507_52,-33.82320785522461,151.1226043701172,302.0,0.0,-37,-0.62,True
2026-09-08T01:19:38+10:00,2682781,2503_N40,-33.891239166259766,151.18841552734375,221.0,41.4,-106,-1.77,False
2026-09-08T01:19:38+10:00,2675709,2503_N30,-33.89594650268555,151.15533447265625,255.0,43.2,326,5.43,False
2026-09-08T01:19:38+10:00,2644258,2507_N91,-33.83403778076172,151.20465087890625,348.0,47.9,-174,-2.9,False
2026-09-08T01:19:38+10:00,2675720,2503_N30,-33.88022232055664,151.20684814453125,12.0,0.0,56,0.93,True
2026-09-08T01:19:38+10:00,2644353,2507_52,-33.87189483642578,151.2128143310547,187.0,0.0,0,0.0,True
2026-09-08T01:19:38+10:00,2655019,2503_N40,-33.88591766357422,151.194091796875,19.0,50.4,-69,-1.15,False
2026-09-08T01:19:38+10:00,2642991,2507_N91,-33.84040069580078,151.208251953125,147.0,5.4,-39,-0.65,True
2026-09-08T01:19:38+10:00,2289698,2459_442,-33.86944580078125,151.18695068359375,287.0,56.9,-86,-1.43,False
2026-09-08T01:19:38+10:00,2653966,2459_420,-33.93382263183594,151.165771484375,151.0,28.1,49,0.82,True
2026-09-08T01:19:38+10:00,2288382,2459_428,-33.888427734375,151.19300842285156,232.0,35.3,-83,-1.38,False
2026-09-08T01:19:38+10:00,2283804,2459_442,-33.857173919677734,151.1956329345703,218.0,0.0,0,0.0,True
2026-09-08T01:19:38+10:00,2654033,2459_420,-33.873043060302734,151.10464477539062,187.0,0.0,34,0.57,True
2026-09-08T01:19:38+10:00,2685965,2459_423,-33.873050689697266,151.20993041992188,185.0,0.0,134,2.23,True
2026-09-08T01:19:38+10:00,2290916,2459_461N,-33.87650680541992,151.2095184326172,183.0,39.2,64,1.07,True
2026-09-08T01:19:38+10:00,2283345,2459_389,-33.87118148803711,151.20555114746094,356.0,22.0,84,1.4,True
2026-09-08T01:19:38+10:00,2685947,2459_423,-33.91067123413086,151.15618896484375,229.0,20.9,-108,-1.8,False
2026-09-08T01:19:38+10:00,2087807,2508_BN1,-33.86508560180664,151.20559692382812,268.0,21.6,264,4.4,True
2026-09-08T01:19:38+10:00,2376502,2508_144,-33.796566009521484,151.1803436279297,176.0,0.0,0,0.0,True
2026-09-08T01:19:38+10:00,2352483,2509_392N,-33.920230865478516,151.22671508789062,172.0,36.7,-25,-0.42,True
2026-09-08T01:19:38+10:00,2357510,2509_373,-33.91994094848633,151.25704956054688,190.0,0.0,0,0.0,True
2026-09-08T01:19:38+10:00,2532304,2509_324,-33.8752326965332,151.2244415283203,125.0,15.1,14,0.23,True
2026-09-08T01:19:38+10:00,2531529,2509_324,-33.87483596801758,151.22235107421875,236.0,18.0,465,7.75,False
2026-09-08T01:19:38+10:00,2533687,2509_333,-33.89455795288086,151.2677459716797,288.0,8.6,54,0.9,True
2026-09-08T01:19:38+10:00,2357535,2509_343,-33.863304138183594,151.21261596679688,84.0,0.0,0,0.0,True
2026-09-08T01:19:38+10:00,2137239,2509_396,-33.943450927734375,151.2561492919922,137.0,29.9,-212,-3.53,False
